S.no,Instagram name,Name,Subscribers,Audience country,Authentic engagement,Engagement average,Category_1,Category_2,Engagement Rate,High Engagement,Primary Category,Subscriber Tier,Subscribers_scaled,Authentic engagement_scaled,Engagement average_scaled
642,playstation,PlayStation,28900000.0,united states,107300.0,131400.0,computers & gadgets,unknown,0.371280276816609,0,computers & gadgets,Mid,0.049568569854966035,0.008448818897637796,0.007674209288003916
643,drewstarkey,Drew Starkey,3100000.0,united states,622400.0,1200000.0,cinema & actors/actresses,unknown,20.07741935483871,1,cinema & actors/actresses,Micro,0.0022030475491096016,0.049007874015748035,0.09204313979377536
644,youngdae0302,김영대,4500000.0,indonesia,636200.0,839800.0,unknown,unknown,14.137777777777776,1,unknown,Micro,0.00477326968973747,0.050094488188976376,0.06360435187670735
645,sanchooo10,Jadon Sancho,8900000.0,united kingdom,244600.0,427700.0,sports with a ball,unknown,2.748314606741573,1,sports with a ball,Micro,0.012851110703139343,0.01925984251968504,0.031067915173143425
646,lamborghini,Lamborghini,32200000.000000004,india,83800.0,115600.0,luxury,cars & motorbikes,0.2602484472049689,0,luxury,Mid,0.05562695061501745,0.006598425196850393,0.006426755514851016
647,geewonii,김지원,7700000.0,indonesia,369800.0,486800.0,unknown,unknown,4.802597402597403,1,unknown,Micro,0.010648063154029741,0.029118110236220473,0.03573402390689889
648,taylor_hill,Taylor Hill,20500000.0,united states,121000.0,180500.0,fashion,modeling,0.5902439024390244,0,fashion,Mid,0.034147237011198824,0.00952755905511811,0.011550790317232232
649,sooyoungchoi,Sooyoung Choi,7400000.0,indonesia,421300.0,508500.0,beauty,lifestyle,5.693243243243243,1,beauty,Micro,0.01009730126675234,0.033173228346456696,0.03744729902572281
650,natashawilona12,Natasha Wilona,39400000.0,indonesia,78500.0,93700.0,beauty,unknown,0.19923857868020303,0,beauty,Mid,0.06884523590967505,0.0061811023622047245,0.004697689841936553
651,chrissyteigen,chrissy teigen,39100000.0,united states,72000.0,94000.0,shows,modeling,0.18414322250639387,0,shows,Mid,0.06829447402239765,0.005669291338582677,0.004721375673072368
652,francinyehlke,Franciny Ehlke,15600000.0,brazil,107900.0,235900.0,beauty,unknown,0.6916666666666667,0,beauty,Mid,0.025151459519001284,0.008496062992125984,0.015924773800312653
653,dacremontgomery,Dacre Montgomery,8800000.0,united states,314200.0,419900.0,cinema & actors/actresses,unknown,3.5704545454545453,1,cinema & actors/actresses,Micro,0.01266752340738021,0.02474015748031496,0.03045208356361225
654,lizzobeeating,Lizzo,12900000.0,united states,204100.0,286000.0,lifestyle,cinema & actors/actresses,1.5821705426356591,0,lifestyle,Mid,0.02019460253350468,0.016070866141732282,0.019880307599993683
655,dylanminnette,Dylan Minnette,7300000.0,united states,312100.0,507400.0,cinema & actors/actresses,unknown,4.2753424657534245,1,cinema & actors/actresses,Micro,0.009913713970993207,0.0245748031496063,0.037360450978224824
658,39saku_chan,Sakura Miyawaki,4300000.0,indonesia,708000.0,873100.0,lifestyle,cinema & actors/actresses,16.465116279069765,1,lifestyle,Micro,0.004406095098219203,0.05574803149606299,0.06623347913278277
659,rogerfederer,Roger Federer,9800000.0,spain,294300.0,380800.0,sports with a ball,unknown,3.003061224489796,1,sports with a ball,Micro,0.014503396364971544,0.023173228346456694,0.027365030238911084
660,geneliad,Genelia Deshmukh,10400000.0,india,282600.0,350000.0,cinema & actors/actresses,unknown,2.7173076923076924,1,cinema & actors/actresses,Mid,0.015604920139526345,0.022251968503937007,0.024933284908967457
661,dbook,Devin,5400000.0,united states,349400.0,687000.0,lifestyle,sports with a ball,6.470370370370371,1,lifestyle,Micro,0.006425555351569671,0.027511811023622046,0.051540368551532476
662,theslumpgod,Stokeley,5400000.0,united states,398500.0,693500.0,unknown,unknown,7.379629629629629,1,unknown,Micro,0.006425555351569671,0.03137795275590551,0.052053561559475124
663,paulwalker,Paul Walker,15100000.0,india,175900.0,241100.0,cinema & actors/actresses,unknown,1.1649006622516556,0,cinema & actors/actresses,Mid,0.024233523040205616,0.013850393700787401,0.016335328206666774
664,iampauloandre,Paulo André 🏁,9900000.0,brazil,135400.0,381200.0,photography,lifestyle,1.3676767676767676,0,photography,Micro,0.014686983660730677,0.010661417322834646,0.02739661134709217
665,parishilton,Paris Hilton,20200000.0,united states,109300.0,180600.0,modeling,unknown,0.541089108910891,0,modeling,Mid,0.03359647512392142,0.008606299212598425,0.011558685594277503
666,maudyayunda,Maudy Ayunda,17200000.0,indonesia,143200.0,211100.0,unknown,unknown,0.8325581395348838,0,unknown,Mid,0.02808885625114742,0.011275590551181103,0.013966745093085316
667,blonded,Frank,3700000.0,united states,529900.0,990100.0,unknown,unknown,14.321621621621622,1,unknown,Micro,0.003304571323664402,0.041724409448818896,0.07547095327575044
668,djsnake,djsnake,9700000.0,india,318500.0,378200.0,unknown,unknown,3.2835051546391756,1,unknown,Micro,0.014319809069212411,0.025078740157480316,0.027159753035734025
669,achrafhakimi,Achraf Hakimi,10100000.0,morocco,244300.0,359000.0,sports with a ball,unknown,2.4188118811881187,1,sports with a ball,Mid,0.015054158252248944,0.019236220472440946,0.02564385984304189
670,bleacherreport,Bleacher Report,19600000.0,united states,94300.0,186100.0,sports with a ball,unknown,0.48112244897959183,0,sports with a ball,Mid,0.03249495134936663,0.007425196850393701,0.011992925831767436
671,offsetyrn,OFFSET,19900000.0,united states,102600.0,183900.0,unknown,unknown,0.5155778894472361,0,unknown,Mid,0.03304571323664402,0.008078740157480314,0.011819229736771464
672,narins_beauty,••Narins Beauty••,9300000.0,syria,329800.0,405200.0,lifestyle,unknown,3.546236559139785,1,lifestyle,Micro,0.013585459886175877,0.025968503937007874,0.029291477837957335
673,kyrieirving,Hélà,17200000.0,united states,140200.0,212100.0,sports with a ball,unknown,0.8151162790697674,0,sports with a ball,Mid,0.02808885625114742,0.011039370078740158,0.014045697863538032
674,myketowers,MICHAEL,9500000.0,spain,216000.0,389600.0,unknown,unknown,2.2736842105263158,1,unknown,Micro,0.013952634477694143,0.01700787401574803,0.028059814618894976
675,burcuozberk,Burcu Özberk,9300000.0,turkey,305400.0,395500.0,cinema & actors/actresses,unknown,3.2838709677419358,1,cinema & actors/actresses,Micro,0.013585459886175877,0.02404724409448819,0.028525635964565997
676,chrismcg,Christopher McGinnis,11100000.0,united states,147200.0,324000.0,unknown,unknown,1.3261261261261261,0,unknown,Mid,0.01689003120984028,0.011590551181102362,0.022880512877196862
677,indiancricketteam,Team India,25600000.0,india,119900.0,139900.0,sports with a ball,unknown,0.468359375,0,sports with a ball,Mid,0.04351018909491463,0.009440944881889764,0.008345307836851995
678,oprah,Oprah,21500000.0,united states,143700.0,169800.0,cinema & actors/actresses,shows,0.6683720930232558,0,cinema & actors/actresses,Mid,0.03598310996879016,0.01131496062992126,0.01070599567338818
679,machinegunkelly,the Blonde Don,9700000.0,united states,233400.0,375200.0,unknown,unknown,2.406185567010309,1,unknown,Micro,0.014319809069212411,0.01837795275590551,0.026922894724375878
680,elliotpage,elliotpage,6200000.0,united states,405100.0,583100.0,cinema & actors/actresses,unknown,6.533870967741935,1,cinema & actors/actresses,Micro,0.007894253717642739,0.03189763779527559,0.04333717570149537
681,raashiikhanna,Raashii Khanna,8600000.0,india,350600.0,417900.0,cinema & actors/actresses,unknown,4.076744186046512,1,cinema & actors/actresses,Micro,0.012300348815861943,0.027606299212598426,0.030294178022706817
682,beautifuldestinations,BEAUTIFUL DESTINATIONS,24700000.0,united states,107600.0,144300.0,photography,travel,0.43562753036437246,0,photography,Mid,0.04185790343308243,0.00847244094488189,0.008692700026843941
683,madisonbaileybabe,Maddie Baby,6700000.0,united states,288900.0,541000.0,lifestyle,cinema & actors/actresses,4.311940298507463,1,lifestyle,Micro,0.008812190196438406,0.02274803149606299,0.04001326406543606
684,rishabpant,Rishabh Pant,6900000.0,india,439700.0,522299.99999999994,lifestyle,sports with a ball,6.372463768115942,1,lifestyle,Micro,0.009179364787956673,0.03462204724409449,0.038536847257970276
685,ho5hi_kwon,HOSHI,3600000.0,indonesia,765200.0,995200.0,lifestyle,unknown,21.255555555555556,1,lifestyle,Micro,0.003120984027905269,0.060251968503937006,0.0758736124050593
686,bigsean,BIGSEAN,15400000.0,united states,125400.0,228800.0,unknown,unknown,0.8142857142857143,0,unknown,Mid,0.024784284927483018,0.009874015748031496,0.015364209130098375
687,brfootball,Bleacher Report Football,12600000.0,united states,172100.0,278100.0,sports with a ball,unknown,1.365873015873016,0,sports with a ball,Mid,0.019643840646227283,0.013551181102362204,0.019256580713417234
688,kingryan,Ryan Garcia,9000000.0,united states,261399.99999999997,394800.0,fitness & gym,unknown,2.904444444444444,1,fitness & gym,Micro,0.013034697998898476,0.020582677165354328,0.028470369025249097
689,andresiniesta8,Andres Iniesta,40200000.0,spain,60000.0,87000.0,sports with a ball,unknown,0.1492537313432836,0,sports with a ball,Mid,0.07031393427574811,0.004724409448818898,0.004168706279903362
690,alvxaro,ALVARO,9900000.0,brazil,144600.0,362400.0,lifestyle,unknown,1.4606060606060607,0,lifestyle,Micro,0.014686983660730677,0.011385826771653543,0.025912299262581123
691,willevy,William  Levy / Actor Producer,10900000.0,brazil,242100.0,326100.0,shows,cinema & actors/actresses,2.2211009174311926,1,shows,Mid,0.01652285661832201,0.01906299212598425,0.023046313695147563
692,pokimanelol,pokimane 🤍,6200000.0,united states,436700.0,575300.0,lifestyle,shows,7.043548387096774,1,lifestyle,Micro,0.007894253717642739,0.03438582677165354,0.04272134409196419
693,jamorant,12 🥷🏽🖤,7700000.0,united states,284600.0,459900.0,winter sports,sports with a ball,3.696103896103896,1,winter sports,Micro,0.010648063154029741,0.02240944881889764,0.03361019438172085
694,amadorat,N I C O L E   A M A D O 🐉,8300000.000000001,mexico,378800.0,423300.0,fashion,lifestyle,4.563855421686746,1,fashion,Micro,0.011749586928584544,0.029826771653543308,0.03072052298315148
695,smriti_mandhana,Smriti Mandhana,6500000.0,india,472100.0,547000.0,sports with a ball,unknown,7.263076923076923,1,sports with a ball,Micro,0.00844501560492014,0.03717322834645669,0.040486980688152346
696,marinaruybarbosa,Marina Ruy Barbosa,40900000.0,brazil,56300.0,85900.0,cinema & actors/actresses,unknown,0.13765281173594132,0,cinema & actors/actresses,Mid,0.07159904534606205,0.004433070866141732,0.004081858232405375
697,alishalehmann7,Alisha Lehmann,8199999.999999999,brazil,227800.0,430100.0,sports with a ball,unknown,2.778048780487805,1,sports with a ball,Micro,0.011565999632825407,0.017937007874015747,0.03125740182222994
698,bhadbhabie,Bhabie,16399999.999999998,united states,112400.0,210900.0,unknown,unknown,0.6853658536585366,0,unknown,Mid,0.02662015788507435,0.008850393700787402,0.013950954538994774
699,dear.zia,𝑓𝑟𝑒𝑒𝑧𝑖𝑎 .🌼,3700000.0,south korea,839700.0,944500.0,unknown,unknown,22.694594594594594,1,unknown,Micro,0.003304571323664402,0.06611811023622047,0.07187070694310663
700,haifawehbe,Haifa Wehbe,10500000.0,iraq,226600.0,331800.0,unknown,unknown,2.158095238095238,0,unknown,Mid,0.015788507435285478,0.01784251968503937,0.02349634448672804
701,dkharbour,David Harbour,9700000.0,united states,274500.0,359700.0,cinema & actors/actresses,unknown,2.8298969072164946,1,cinema & actors/actresses,Micro,0.014319809069212411,0.021614173228346457,0.02569912678235879
702,eilirjani,Elton ILIRJANI,10400000.0,albania,229100.0,330800.0,adult content,unknown,2.2028846153846153,0,adult content,Mid,0.015604920139526345,0.018039370078740156,0.023417391716275323
703,agnezmo,AGNEZ MO,29000000.0,indonesia,71300.0,118400.0,unknown,unknown,0.24586206896551724,0,unknown,Mid,0.04975215715072517,0.005614173228346456,0.006647823272118619
704,staceysolomon,Stacey Solomon,5400000.0,united kingdom,536200.0,645900.0,family,unknown,9.92962962962963,1,family,Micro,0.006425555351569671,0.04222047244094488,0.048295409685925876
705,supercarblondie,Alex - that girl with the Cars,10800000.0,india,200100.0,317100.0,cars & motorbikes,unknown,1.8527777777777779,0,cars & motorbikes,Mid,0.01633926932256288,0.015755905511811025,0.022335738761073125
706,arishfakhan138,Sayyed Arishfa Khan 💎,29400000.0,india,96600.0,117300.0,cinema & actors/actresses,unknown,0.32857142857142857,0,cinema & actors/actresses,Mid,0.050486506333761706,0.007606299212598425,0.006560975224620632
707,sebastianyatra,Sebastian Yatra,29800000.0,argentina,82300.0,114900.0,unknown,unknown,0.2761744966442953,0,unknown,Mid,0.05122085551679824,0.006480314960629921,0.006371488575534116
708,yg_treasure_official,TREASURE (트레저),5600000.0,indonesia,483400.0,618500.0,unknown,unknown,8.632142857142858,1,unknown,Micro,0.006792729943087938,0.038062992125984255,0.04613210377552148
709,karljacobs,Karl Jacobs,4300000.0,united states,618400.0,805400.0,unknown,unknown,14.38139534883721,1,unknown,Micro,0.004406095098219203,0.04869291338582677,0.06088837657313395
710,rezagolzar,Mohammad Reza Golzar,12300000.0,iran,197200.0,288000.0,cinema & actors/actresses,unknown,1.6032520325203252,0,cinema & actors/actresses,Mid,0.01909307875894988,0.01552755905511811,0.020038213140899114
711,saharghoreyshiofficialpage,سحر قريشى Sahar Ghoreyshi,11500000.0,iran,203900.0,297900.0,unknown,unknown,1.7730434782608697,0,unknown,Mid,0.017624380392876813,0.01605511811023622,0.020819845568380995
712,f1,FORMULA 1®,20700000.0,italy,129300.00000000001,163500.0,racing sports,unknown,0.6246376811594204,0,racing sports,Mid,0.03451441160271709,0.010181102362204725,0.010208593219536074
713,wos.ds3,Valentín Oliva,6600000.0,argentina,341400.0,522400.0,unknown,unknown,5.172727272727273,1,unknown,Micro,0.008628602900679273,0.02688188976377953,0.03854474253501555
714,dk_is_dokyeom,도겸,3500000.0,iran,825400.0,994200.0,lifestyle,unknown,23.58285714285714,1,lifestyle,Micro,0.0029373967321461355,0.06499212598425197,0.07579465963460658
715,sonambajwa,Sonam Bajwa,8199999.999999999,india,330200.0,422000.0,cinema & actors/actresses,unknown,4.026829268292683,1,cinema & actors/actresses,Micro,0.011565999632825407,0.026,0.03061788438156295
716,demirose,Demi 🌹,19900000.0,united states,130699.99999999999,170400.0,modeling,lifestyle,0.6567839195979899,0,modeling,Mid,0.03304571323664402,0.010291338582677164,0.010753367335659809
717,21savage,21savage,13600000.0,united states,140200.0,246400.0,unknown,unknown,1.0308823529411764,0,unknown,Mid,0.021479713603818614,0.011039370078740158,0.016753777890066164
718,apple,apple,28100000.0,india,88200.0,118800.0,computers & gadgets,photography,0.3138790035587189,0,computers & gadgets,Mid,0.04809987148889297,0.006944881889763779,0.006679404380299705
719,jxxvvxxk,이재욱,3900000.0,indonesia,694300.0,872800.0,unknown,unknown,17.8025641025641,1,unknown,Micro,0.0036717459151826694,0.05466929133858268,0.06620979330164696
720,umutisler,Umut İşler,11000000.0,india,188000.0,302200.0,food & cooking,unknown,1.709090909090909,0,food & cooking,Mid,0.016706443914081145,0.014803149606299212,0.02115934248132767
721,grantgust,Grant Gustin,7800000.0,brazil,305400.0,432700.0,cinema & actors/actresses,fashion,3.9153846153846157,1,cinema & actors/actresses,Micro,0.010831650449788875,0.02404724409448819,0.031462679025407
722,huddy,Chase Hudson,11600000.0,united states,206800.0,285000.0,lifestyle,unknown,1.782758620689655,0,lifestyle,Mid,0.017807967688635948,0.016283464566929133,0.019801354829540967
723,vernonline,Vernon 버논,4600000.0,japan,543600.0,719100.0,unknown,unknown,11.817391304347826,1,unknown,Micro,0.0049568569854966035,0.04280314960629921,0.054074752483064634
724,hichasestokes,hichasestokes,7400000.0,united states,301700.0,452000.0,humor & fun & happiness,lifestyle,4.077027027027027,1,humor & fun & happiness,Micro,0.01009730126675234,0.023755905511811025,0.0329864674951444
725,netflix,Netflix US,31200000.0,brazil,64099.99999999999,105200.0,cinema & actors/actresses,shows,0.20544871794871794,0,cinema & actors/actresses,Mid,0.053791077657426106,0.005047244094488188,0.0056056467021427785
726,kittychicha,🖤KITTY CHICHA🐱,4300000.0,philippines,635900.0,771100.0,unknown,unknown,14.788372093023256,1,unknown,Micro,0.004406095098219203,0.050070866141732284,0.05818029654660582
727,ederbez,Eugenio Derbez,18600000.0,mexico,156300.0,175600.0,cinema & actors/actresses,lifestyle,0.8403225806451612,0,cinema & actors/actresses,Mid,0.03065907839177529,0.012307086614173228,0.011163921742013928
728,amybethmcnulty,Amybeth,7800000.0,brazil,307900.0,423000.0,lifestyle,cinema & actors/actresses,3.9474358974358976,1,lifestyle,Micro,0.010831650449788875,0.024244094488188976,0.030696837152015665
729,viihtube,Viih Tube,23600000.0,brazil,73200.0,138200.0,cinema & actors/actresses,unknown,0.3101694915254237,0,cinema & actors/actresses,Mid,0.03983844317973196,0.005763779527559055,0.00821108812708238
730,juki_lop,JukiLop,9400000.0,mexico,300000.0,349100.0,shows,family,3.1914893617021276,1,shows,Micro,0.01376904718193501,0.023622047244094488,0.02486222741556001
